,POLARITY,TWEET_ID
3037,NEUTRAL,1262545172933472256
3038,POSITIVE,1248582683309080576
3039,NEUTRAL,1268193377809547264
3040,POSITIVE,1267405987322966016
3041,NEUTRAL,1282738768546615304
3042,NEUTRAL,1249980625521704960
3043,NEGATIVE,1262937574227623937
3044,POSITIVE,1428445070190161926
3045,NEGATIVE,1276667502429270016
3046,NEGATIVE,1305863898147495936
3047,NEUTRAL,1249038896043704320
3048,NEGATIVE,1246829270648811521
3049,NEGATIVE,1335965983215849472
3050,NEGATIVE,1246800463904858112
3051,NEGATIVE,1307129664226418689
3052,POSITIVE,1258916604202582017
3053,NEGATIVE,1420816312046022659
3054,NEGATIVE,1272347723761618945
3055,NEUTRAL,1316951984524713984
3056,NEUTRAL,1353881020144230402
3057,NEGATIVE,1337582654535905282
3058,NEGATIVE,1270951775156285440
3059,NEUTRAL,1257850489649143808
3060,POSITIVE,1338869776886730753
3061,NEGATIVE,1267628688390197248
3062,POSITIVE,1296861592605392897
3063,NEGATIVE,1247975945102929920
3064,POSITIVE,1257693121179258880
3065,NEUTRAL,1404967352106688512
3066,POSITIVE,1333600129215983617
3067,NEGATIVE,1251524542805110784
3068,POSITIVE,1427356385977651251
3069,NEGATIVE,1341760674884583425
3070,NEGATIVE,1313244294891929606
3071,NEUTRAL,1438300433320087553
3072,NEGATIVE,1321713485026271232
3073,NEGATIVE,1423415331217887238
3074,NEUTRAL,1250860709316943872
3075,NEUTRAL,1283639683520630785
3076,NEUTRAL,1438267816885559302
3077,NEGATIVE,1358843554353848321
3078,POSITIVE,1419403818865934348
3079,POSITIVE,1353771562248372224
3080,NEGATIVE,1261782056977063937
3081,NEUTRAL,1283907277846482944
3082,NEGATIVE,1268684066418819072
3083,NEGATIVE,1272354435734224896
3084,NEUTRAL,1260083277597196288
3085,NEGATIVE,1429817378720948228
3086,NEUTRAL,1250870070194188294
3087,NEUTRAL,1450135147500691457
3088,POSITIVE,1394083747771863042
3089,NEGATIVE,1250805991878406145
3090,NEUTRAL,1436404119711846404
3091,NEGATIVE,1342324878695931904
3092,NEUTRAL,1358911005322055680
3093,NEGATIVE,1357906669271986176
3094,NEUTRAL,1421881733851619335
3095,POSITIVE,1417662126190067712
3096,NEGATIVE,1416245799416107010
3097,NEUTRAL,1264697496942542849
3098,NEGATIVE,1260367712498315265
3099,NEGATIVE,1376973468340740097
3100,NEGATIVE,1253432724594946056
3101,NEGATIVE,1298792929893535746
3102,POSITIVE,1250054017549504521
3103,NEUTRAL,1247342589675634689
3104,POSITIVE,1247556570629758981
3105,NEUTRAL,1303291263022587904
3106,NEUTRAL,1429862679963967489
3107,POSITIVE,1289046137278738435
3108,NEUTRAL,1258825802617106432
3109,NEUTRAL,1251507792130834432
3110,NEUTRAL,1250582529649803264
3111,NEUTRAL,1345962864897568768
3112,POSITIVE,1446998136912846854
3113,NEUTRAL,1387187297972625411
3114,NEGATIVE,1291569271022198786
3115,POSITIVE,1339629199921963014
3116,POSITIVE,1273936085068861442
3117,POSITIVE,1416449203472150528
3118,POSITIVE,1316062644013617153
3119,NEGATIVE,1449349414552752130
3120,NEUTRAL,1260724611492216832
3121,NEGATIVE,1316129934180413440
3122,NEUTRAL,1257749007667007490
3123,NEGATIVE,1420390252728832000
3124,NEGATIVE,1251666690003345408
3125,POSITIVE,1460839551702683649
3126,NEUTRAL,1251506586670923777
3127,POSITIVE,1310029567487139842
3128,NEGATIVE,1364797864426233856
3129,POSITIVE,1372753098884583425
3130,POSITIVE,1299913086602743810
3131,NEGATIVE,1424095507576770570
3132,POSITIVE,1258504968455233536
3133,NEUTRAL,1428059664684568580
3134,NEGATIVE,1282349610686533633
3135,NEGATIVE,1451938117007577097
3136,NEUTRAL,1258127733944696832
3137,NEUTRAL,1355923022801231877
3138,NEGATIVE,1419382433384960001
3139,NEGATIVE,1325730027842007046
3140,POSITIVE,1304281846692290560
3141,NEUTRAL,1271875749180575744
3142,POSITIVE,1248062732513030144
3143,NEUTRAL,1252084788967673856
3144,NEGATIVE,1273980595492839427
3145,NEUTRAL,1330908800484745225
3146,NEGATIVE,1313197942337990656
3147,NEGATIVE,1248833320680595456
3148,NEUTRAL,1247063299465678849
3149,NEUTRAL,1277088059855564800
3150,POSITIVE,1386885538125389827
3151,NEGATIVE,1271982573674258432
3152,NEGATIVE,1408630736417038343
3153,NEUTRAL,1454301585685757953
3154,NEGATIVE,1373731706960805894
3155,NEGATIVE,1273222571396182017
3156,NEGATIVE,1395900755362582530
3157,NEGATIVE,1254966458678902784
3158,NEGATIVE,1282019372383391745
3159,NEUTRAL,1309331237576888320
3160,NEGATIVE,1430380828031393794
3161,NEGATIVE,1422374524130144257
3162,NEUTRAL,1321496944527683585
3163,NEGATIVE,1265809209481768961
3164,POSITIVE,1453454561650302983
3165,NEGATIVE,1257765323773804551
3166,NEGATIVE,1272894397663887365
3167,NEGATIVE,1276684843372310529
3168,POSITIVE,1268349733581578242
3169,POSITIVE,1260397991405383681
3170,POSITIVE,1248403074500067328
3171,POSITIVE,1279600351012888577
3172,NEGATIVE,1320500846434656256
3173,POSITIVE,1262999375464108032
3174,NEUTRAL,1320598093151305730
3175,POSITIVE,1408188568498065415
3176,NEGATIVE,1351517022866321409
3177,NEGATIVE,1319002685278912512
3178,NEGATIVE,1254201490325069824
3179,POSITIVE,1245948724724912128
3180,NEGATIVE,1424512163322925062
3181,NEUTRAL,1248031956786266112
3182,POSITIVE,1375540481250054145
3183,NEUTRAL,1400706565603094536
3184,NEUTRAL,1315818684309475329
3185,NEGATIVE,1307472207195639809
3186,NEUTRAL,1261093715487141895
3187,NEUTRAL,1258425241157734402
3188,NEGATIVE,1251199683692822530
3189,NEUTRAL,1406995551581786116
3190,NEGATIVE,1292530140610617345
3191,NEUTRAL,1247160527152771072
3192,NEUTRAL,1440418221677375488
3193,NEGATIVE,1355218581743669249
3194,NEUTRAL,1247955153426059265
3195,POSITIVE,1254985553726103553
3196,NEGATIVE,1340062410477072384
3197,NEUTRAL,1387786029990653957
3198,NEUTRAL,1322612292832448513
3199,NEUTRAL,1293342773609996289
3200,NEUTRAL,1294455187264790529
3201,NEGATIVE,1360079823889129472
3202,NEUTRAL,1351375420529266694
3203,NEUTRAL,1414561155746500612
3204,NEGATIVE,1297264014112829440
3205,NEGATIVE,1280653961113014272
3206,NEUTRAL,1247740938484678657
3207,NEUTRAL,1245524701885001728
3208,POSITIVE,1301616608255905792
3209,NEGATIVE,1354182292231610371
3210,NEUTRAL,1418733498198896645
3211,NEUTRAL,1397285653956677638
3212,NEGATIVE,1293572684983332864
3213,NEUTRAL,1352896516936134656
3214,POSITIVE,1293405390076551168
3215,NEUTRAL,1289671859567390720
3216,NEGATIVE,1355564246772436992
3217,NEGATIVE,1306706676758843393
3218,NEGATIVE,1386681083144638468
3219,NEUTRAL,1273778422527987713
3220,NEGATIVE,1288813705581326341
3221,NEUTRAL,1252973527323545601
3222,NEUTRAL,1255258788736708608
3223,NEUTRAL,1415026543240351744
3224,NEGATIVE,1249266571412828160
3225,NEGATIVE,1363031340984197122
3226,NEUTRAL,1308194376775077889
3227,POSITIVE,1324331585454432263
3228,NEUTRAL,1349141634823368704
3229,NEGATIVE,1409267172031942660
3230,NEUTRAL,1254383481884270593
3231,NEGATIVE,1428790980522676227
3232,NEUTRAL,1253911550483730434
3233,NEUTRAL,1256172150211457024
3234,NEUTRAL,1249679289181548544
3235,POSITIVE,1436004923410313220
3236,POSITIVE,1252763624545955841
3237,NEUTRAL,1270035169869565953
3238,NEGATIVE,1295338660792086528
3239,NEGATIVE,1438591163183861765
3240,NEUTRAL,1366922058026934275
3241,NEUTRAL,1254449023987200005
3242,NEUTRAL,1293996898118860801
3243,POSITIVE,1395157309899354117
3244,POSITIVE,1393810058832760836
3245,NEUTRAL,1340004540800647173
3246,NEGATIVE,1403695950187663361
3247,NEUTRAL,1259325276774977541
3248,NEUTRAL,1267971920755998720
3249,NEUTRAL,1291736537772838915
3250,NEGATIVE,1246162985472659470
3251,POSITIVE,1252679104349913088
3252,NEGATIVE,1314798872980414466
3253,POSITIVE,1347565475727896585
3254,POSITIVE,1376311486902059008
3255,NEUTRAL,1311903463677321216
3256,NEGATIVE,1417250706860384266
3257,POSITIVE,1296982078005768192
3258,POSITIVE,1281956953112141826
3259,NEGATIVE,1352367602488676352
3260,NEUTRAL,1294425928190353418
3261,NEGATIVE,1285428624192008193
3262,POSITIVE,1259353668043902976
3263,POSITIVE,1254669133783810048
3264,POSITIVE,1380508714558443527
3265,NEUTRAL,1294318357538394115
3266,NEUTRAL,1365157853942587395
3267,NEUTRAL,1288864334714740737
3268,NEGATIVE,1286198740781588481
3269,NEUTRAL,1342898373590986752
3270,NEGATIVE,1386500255315759106
3271,NEUTRAL,1325201412159008769
3272,POSITIVE,1261343867129016321
3273,NEUTRAL,1356641635115929602
3274,NEUTRAL,1281995718283218944
3275,POSITIVE,1245931865241862146
3276,NEGATIVE,1317481425164226560
3277,POSITIVE,1256797816053133314
3278,NEUTRAL,1247648047217233922
3279,NEGATIVE,1266895674467024902
3280,NEGATIVE,1356364272213913607
3281,NEGATIVE,1428487695840518149
3282,NEUTRAL,1246265401568161792
3283,NEUTRAL,1248620208232620037
3284,NEGATIVE,1355211431273238530
3285,NEUTRAL,1266175948065583107
3286,POSITIVE,1359170172003758083
3287,NEUTRAL,1260750648569520128
3288,NEGATIVE,1341771627067920384
3289,NEGATIVE,1403482506469560325
3290,NEGATIVE,1341561488306298880
3291,NEGATIVE,1365419515916390400
3292,NEUTRAL,1326625702716841985
3293,NEUTRAL,1258943775935782917
3294,NEUTRAL,1245145089388589056
3295,POSITIVE,1437861320267870208
3296,NEUTRAL,1247279283564838915
3297,POSITIVE,1358103391751274496
3298,POSITIVE,1282485386665619456
3299,NEUTRAL,1247922634874068992
3300,NEUTRAL,1436385281553444866
3301,POSITIVE,1251540374822293504
3302,NEGATIVE,1429921895403634692
3303,NEGATIVE,1310025445484703744
3304,NEGATIVE,1250885773727064082
3305,POSITIVE,1255731179610935298
3306,NEUTRAL,1445945950695038976
3307,NEUTRAL,1430175228437610499
3308,POSITIVE,1246028418858262529
3309,NEUTRAL,1435098994007547905
3310,NEUTRAL,1249468864246644737
3311,NEUTRAL,1350417038561456129
3312,NEUTRAL,1310946219624214529
3313,NEGATIVE,1331772414296944640
3314,NEGATIVE,1282192385594871810
3315,POSITIVE,1253311831847972864
3316,NEGATIVE,1250218476767240193
3317,NEUTRAL,1244873029823475712
3318,NEGATIVE,1309864440192405504
3319,NEUTRAL,1295353140510773253
3320,NEGATIVE,1316733114429759488
3321,NEGATIVE,1442568188605067268
3322,NEGATIVE,1265369939021570048
3323,POSITIVE,1283451504549138432
3324,NEGATIVE,1367687652477075458
3325,NEUTRAL,1365642299590512640
3326,NEUTRAL,1379212121620250631
3327,POSITIVE,1252614232895418368
3328,NEGATIVE,1268644514153070592
3329,NEUTRAL,1244882208030183424
3330,NEGATIVE,1331489311024406529
3331,NEGATIVE,1410315974046269443
3332,NEGATIVE,1261051820371316738
3333,NEGATIVE,1249867382803197953
3334,NEUTRAL,1245463212973162496
3335,NEGATIVE,1435695764143939590
3336,POSITIVE,1255905115107540992
3337,NEGATIVE,1309575681819508736
3338,NEGATIVE,1286455404315254784
3339,NEUTRAL,1323278479098564609
3340,NEUTRAL,1245508484772155392
3341,NEGATIVE,1250886722994368512
3342,NEUTRAL,1249873608672976896
3343,NEGATIVE,1245573161476743168
3344,NEUTRAL,1251316525572648965
3345,NEGATIVE,1341837664245452814
3346,NEGATIVE,1412852355305967622
3347,NEGATIVE,1341042467118874625
3348,NEGATIVE,1357074892768899072
3349,NEUTRAL,1374413221306671113
3350,NEUTRAL,1248050297726885889
3351,POSITIVE,1305800287827816448
3352,NEUTRAL,1282302779793584129
3353,POSITIVE,1278353600788312068
3354,NEUTRAL,1247075469226151936
3355,NEGATIVE,1352243903567691777
3356,NEGATIVE,1307018262345969664
3357,NEUTRAL,1387949679300722692
3358,NEUTRAL,1435476538254925824
3359,NEGATIVE,1249897598137360384
3360,NEGATIVE,1270877556749643777
3361,NEGATIVE,1377091893046153216
3362,NEUTRAL,1267498228628553730
3363,NEGATIVE,1268754183575834626
3364,NEGATIVE,1394503479490658306
3365,NEGATIVE,1248852803252035584
3366,NEUTRAL,1251300326553997312
3367,NEGATIVE,1272920185943580673
3368,NEGATIVE,1280255496562380813
3369,POSITIVE,1414640582090235910
3370,NEUTRAL,1278068661081845761
3371,NEGATIVE,1376660609945718789
3372,NEGATIVE,1247735010989355013
3373,NEUTRAL,1270183835213291520
3374,POSITIVE,1344875404797095937
3375,NEUTRAL,1246141038407716865
3376,NEGATIVE,1265831525393870848
3377,NEUTRAL,1334958006748893185
3378,POSITIVE,1317132316720988161
3379,NEUTRAL,1262463000528781312
3380,NEUTRAL,1344335202169073665
3381,POSITIVE,1261539387805847552
3382,POSITIVE,1274572992199065603
3383,NEUTRAL,1296987031462060032
3384,NEUTRAL,1247354703379197952
3385,NEUTRAL,1382586711490711552
3386,NEGATIVE,1347393313205268482
3387,POSITIVE,1285218305473748992
3388,POSITIVE,1369472872318726149
3389,NEUTRAL,1245134944155979776
3390,NEGATIVE,1360089047314673667
3391,NEGATIVE,1439251876558561284
3392,NEUTRAL,1355787990254186497
3393,POSITIVE,1388190439778443267
3394,NEUTRAL,1380654404483842050
3395,NEGATIVE,1286693013603794950
3396,NEGATIVE,1344020099859177472
3397,NEUTRAL,1355169030596923395
3398,NEGATIVE,1349549405880377345
3399,NEGATIVE,1343286200526729216
3400,NEGATIVE,1274444242010509312
3401,POSITIVE,1250679103453364225
3402,NEUTRAL,1267847624066883585
3403,NEUTRAL,1443002178646462468
3404,NEGATIVE,1316553176087236609
3405,NEUTRAL,1294692356608802816
3406,NEUTRAL,1245366227339546628
3407,NEUTRAL,1305366481216077824
3408,NEUTRAL,1438533273798467589
3409,POSITIVE,1331018902671908874
3410,NEGATIVE,1317176273697935360
3411,NEGATIVE,1258063969639641092
3412,NEUTRAL,1392939006548119555
3413,NEGATIVE,1347577586294149120
3414,NEGATIVE,1302760081457438720
3415,NEGATIVE,1300171316142714880
3416,POSITIVE,1250437944814366724
3417,NEUTRAL,1249560849217466368
3418,NEGATIVE,1252837265438420998
3419,NEGATIVE,1374928780809150467
3420,NEGATIVE,1259161068930166784
3421,NEUTRAL,1276364471917740032
3422,POSITIVE,1307886615344406528
3423,NEGATIVE,1335402264148717569
3424,NEGATIVE,1250049446307680256
3425,POSITIVE,1349540114469425154
3426,POSITIVE,1339769320314966016
3427,NEUTRAL,1246873622200946688
3428,NEUTRAL,1384347678977314817
3429,NEUTRAL,1271065317771325440
3430,NEGATIVE,1310350869196660736
3431,POSITIVE,1333753625831682048
3432,NEUTRAL,1275991881206333441
3433,NEUTRAL,1289587716317802497
3434,NEUTRAL,1341396475759239171
3435,POSITIVE,1265806004630904833
3436,NEGATIVE,1267296820205506560
3437,NEUTRAL,1262832867815628801
3438,POSITIVE,1279301110268821504
3439,POSITIVE,1377784407931637760
3440,NEGATIVE,1353878145133203456
3441,NEUTRAL,1268422806720507910
3442,POSITIVE,1254246383009366019
3443,NEUTRAL,1375824580900687873
3444,NEUTRAL,1463720865258954755
3445,NEUTRAL,1245919799131041792
3446,POSITIVE,1398142037313081347
3447,NEUTRAL,1341830745204121601
3448,NEUTRAL,1448738335317430276
3449,NEGATIVE,1365855301304545281
3450,NEGATIVE,1374103288510095364
3451,POSITIVE,1269409494892572673
3452,POSITIVE,1276335610156978176
3453,NEUTRAL,1357747169466306560
3454,NEGATIVE,1320238705270022144
3455,NEGATIVE,1299009218998042624
3456,NEGATIVE,1449160431822680066
3457,NEUTRAL,1379299717411127296
3458,NEUTRAL,1297323413732818944
3459,NEUTRAL,1264246895326740487
3460,NEUTRAL,1246942095073394688
3461,NEGATIVE,1265970474166530048
3462,POSITIVE,1249434523965837314
3463,NEGATIVE,1354542293458571266
3464,POSITIVE,1412955939657895936
3465,NEGATIVE,1305183414220451844
3466,NEUTRAL,1293351082886799362
3467,NEUTRAL,1355629075667316737
3468,NEGATIVE,1246198662562283520
3469,NEUTRAL,1325867816059203586
3470,NEUTRAL,1275256573603074049
3471,POSITIVE,1364024474895409155
3472,POSITIVE,1258824360661483521
3473,NEUTRAL,1356988259470110722
3474,POSITIVE,1454154031258025987
3475,NEGATIVE,1341895718441664512
3476,NEUTRAL,1376785276148781059
3477,POSITIVE,1428751417486020612
3478,NEUTRAL,1413290311795806212
3479,NEGATIVE,1293766622554005504
3480,NEUTRAL,1384579612672356356
3481,POSITIVE,1288445536631226369
3482,POSITIVE,1291078842208133123
3483,POSITIVE,1338864516482826241
3484,NEUTRAL,1447086702070153219
3485,NEUTRAL,1376351418051817472
3486,NEUTRAL,1246871144101224450
3487,NEGATIVE,1316998353155022853
3488,POSITIVE,1249028527707402240
3489,NEUTRAL,1294484868953505793
3490,NEUTRAL,1326709646346780672
3491,POSITIVE,1400117480002048002
3492,NEUTRAL,1431753550682599427
3493,NEGATIVE,1424313572277080066
3494,POSITIVE,1404857351841198087
3495,POSITIVE,1286352028193763329
3496,NEUTRAL,1445100775584280576
3497,NEGATIVE,1312037036568707074
3498,NEGATIVE,1324845466383765504
3499,NEGATIVE,1280548442587054087
3500,NEUTRAL,1378850471448825859
3501,NEUTRAL,1310271433583595522
3502,NEGATIVE,1341724827896332288
3503,NEUTRAL,1412144282249560064
3504,POSITIVE,1350191541487341568
3505,NEGATIVE,1420636066286084099
3506,NEUTRAL,1250614974243897351
3507,NEUTRAL,1304127257728909312
3508,NEUTRAL,1288288456733581312
3509,NEUTRAL,1264616638638366722
3510,NEUTRAL,1375106888220749827
3511,POSITIVE,1377748317568897026
3512,NEGATIVE,1349127525637771266
3513,NEUTRAL,1404528355173711888
3514,NEGATIVE,1403585721282138114
3515,NEUTRAL,1430255706641424386
3516,POSITIVE,1253062360341852161
3517,NEGATIVE,1447784379107975168
3518,NEUTRAL,1330908445114068992
3519,POSITIVE,1289115027228831744
3520,NEGATIVE,1249147545139531777
3521,NEUTRAL,1246333881999142915
3522,NEUTRAL,1423343228342915075
3523,POSITIVE,1349544705143410691
3524,NEUTRAL,1297354980643479552
3525,NEUTRAL,1379467059818561538
3526,NEGATIVE,1295475701362102272
3527,NEGATIVE,1414176475411058691
3528,NEGATIVE,1356032173376065536
3529,NEGATIVE,1275976752297377792
3530,NEUTRAL,1351222212511072259
3531,NEUTRAL,1286439372376518656
3532,NEUTRAL,1249494976263794689
3533,NEUTRAL,1307024396075311105
3534,NEUTRAL,1354675149421895681
3535,NEUTRAL,1381675141122433025
3536,NEUTRAL,1389282348659843081
3537,NEUTRAL,1339056084489801728
3538,NEUTRAL,1341037745481809922
3539,NEGATIVE,1264722218111561729
3540,NEUTRAL,1271296719465017346
3541,NEUTRAL,1279822684487122944
3542,POSITIVE,1297628364803411968
3543,POSITIVE,1377751389951037442
3544,NEUTRAL,1430998213893365761
3545,NEUTRAL,1259838638239756288
3546,NEGATIVE,1398718039558926342
3547,NEGATIVE,1360588106534170626
3548,POSITIVE,1283621592845746181
3549,NEGATIVE,1373482397942087680
3550,NEUTRAL,1318906568729972737
3551,NEUTRAL,1246136466004156419
3552,NEGATIVE,1289282663950348289
3553,NEGATIVE,1245374399647109121
3554,NEGATIVE,1272893218988986368
3555,NEGATIVE,1331266921677910034
3556,NEUTRAL,1261854989921579009
3557,NEUTRAL,1327773707427737602
3558,NEGATIVE,1352654566756642816
3559,NEUTRAL,1245091675246125058
3560,NEUTRAL,1280343816042512384
3561,NEGATIVE,1356702233073696775
3562,NEGATIVE,1344459328422518785
3563,NEUTRAL,1343211494553640965
3564,NEUTRAL,1426323205866852355
3565,POSITIVE,1334932240548196358
3566,NEGATIVE,1384502866572836866
3567,POSITIVE,1259359515377430529
3568,NEGATIVE,1259306613891948544
3569,NEUTRAL,1437920718965157891
3570,NEGATIVE,1345376955059716098
3571,NEGATIVE,1440019392121737221
3572,NEUTRAL,1334198394865086467
3573,NEGATIVE,1262119253928542214
3574,POSITIVE,1255906531213803521
3575,POSITIVE,1257764388112646146
3576,NEUTRAL,1276277768049889287
3577,NEUTRAL,1450831633880436741
3578,NEGATIVE,1275031720853680129
3579,NEUTRAL,1271815370081538049
3580,POSITIVE,1353809262166777856
3581,NEUTRAL,1375609061803180042
3582,POSITIVE,1284633287869313025
3583,POSITIVE,1431334469571649548
3584,NEUTRAL,1253524953405837313
3585,NEUTRAL,1268418334502068224
3586,NEUTRAL,1265649915855806465
3587,NEUTRAL,1261290901512630272
3588,NEUTRAL,1322370067850551296
3589,NEUTRAL,1248823223007019010
3590,NEUTRAL,1252390557130715137
3591,POSITIVE,1435243238210764809
3592,NEUTRAL,1340001009112731648
3593,NEGATIVE,1401231942465503242
3594,NEUTRAL,1359655676218396672
3595,NEUTRAL,1250975701877940224
3596,NEGATIVE,1245182751755599872
3597,POSITIVE,1266864586826715138
3598,NEGATIVE,1391511831257178116
3599,NEUTRAL,1260569395774066695
3600,NEGATIVE,1286371409703211008
3601,NEGATIVE,1287290072673316866
3602,NEUTRAL,1296920665988030466
3603,NEGATIVE,1412010972487766019
3604,NEUTRAL,1424596204374134784
3605,NEGATIVE,1271457586689093633
3606,NEGATIVE,1254853717645377536
3607,NEGATIVE,1461729338412482571
3608,NEGATIVE,1284492711068745728
3609,NEUTRAL,1382445447826968579
3610,NEUTRAL,1349859707276599297
3611,NEGATIVE,1271819095013560320
3612,NEGATIVE,1263254408592269312
3613,NEGATIVE,1322182396884766722
3614,POSITIVE,1397242347767926788
3615,NEGATIVE,1345392431647350784
3616,NEUTRAL,1293070037616648193
3617,NEUTRAL,1352289985710465024
3618,NEUTRAL,1260934638651891712
3619,NEUTRAL,1399309090225102852
3620,NEGATIVE,1306662824425320450
3621,NEGATIVE,1360317963447005188
3622,NEUTRAL,1321577784334905344
3623,POSITIVE,1378703826279141376
3624,NEGATIVE,1372611182771662855
3625,POSITIVE,1288959078073540610
3626,NEUTRAL,1279094347808550914
3627,NEUTRAL,1265363423845650434
3628,NEUTRAL,1411115802837897224
3629,NEGATIVE,1269875528535871488
3630,NEGATIVE,1310087581028278272
3631,NEUTRAL,1422937036491608065
3632,POSITIVE,1407327393044443136
3633,NEUTRAL,1335253898416828418
3634,NEGATIVE,1285208706645401601
3635,NEGATIVE,1402725779092512782
3636,NEGATIVE,1334700541436436480
3637,POSITIVE,1433188841721155586
3638,NEUTRAL,1358262317331353603
3639,NEUTRAL,1270218610103840768
3640,NEUTRAL,1264645356207386624
3641,NEUTRAL,1289587698404122624
3642,NEUTRAL,1247234543960166402
3643,NEGATIVE,1257170449743728645
3644,NEUTRAL,1283495856440659969
3645,NEUTRAL,1353074561365864451
3646,NEUTRAL,1285636645438533632
3647,NEGATIVE,1281259416189382656
3648,POSITIVE,1248650172889849857
3649,NEUTRAL,1314311859609178117
3650,POSITIVE,1279433918635216905
3651,NEGATIVE,1357133865941258240
3652,NEUTRAL,1315102159776681984
3653,POSITIVE,1376342907704197125
3654,NEGATIVE,1346884709918380032
3655,POSITIVE,1300120315352281089
3656,NEGATIVE,1382506604063563779
3657,NEGATIVE,1246962935894867968
3658,POSITIVE,1412408712665391105
3659,NEUTRAL,1258053161505263620
3660,NEUTRAL,1279485828973166593
3661,NEUTRAL,1350865748277661703
3662,NEGATIVE,1247159418287837186
3663,POSITIVE,1248679099377291267
3664,NEGATIVE,1267432751969587202
3665,NEUTRAL,1296508779115294722
3666,POSITIVE,1378360959073419265
3667,NEGATIVE,1249955460863741953
3668,NEGATIVE,1344066545534849025
3669,POSITIVE,1398702567937413122
3670,NEGATIVE,1292571104913944576
3671,NEGATIVE,1250800040496381952
3672,NEGATIVE,1316086470512308224
3673,NEUTRAL,1403195489630162945
3674,NEUTRAL,1254810157764075520
3675,NEUTRAL,1256645477669494784
3676,NEGATIVE,1291758453543727105
3677,NEGATIVE,1353952973014003713
3678,NEUTRAL,1318286700330864647
3679,NEUTRAL,1342269259804778503
3680,NEGATIVE,1359378279082446848
3681,NEUTRAL,1247024664217563137
3682,NEUTRAL,1291479454414503936
3683,NEUTRAL,1260233898774138882
3684,POSITIVE,1397192134244044809
3685,NEGATIVE,1426249825314508802
3686,NEUTRAL,1247294748035108866
3687,NEGATIVE,1423106162585657345
3688,NEUTRAL,1448796339811332096
3689,NEGATIVE,1421079789826318338
3690,NEUTRAL,1278356823633006601
3691,NEGATIVE,1271179500202725376
3692,NEGATIVE,1276141646917308417
3693,NEUTRAL,1260774435931504644
3694,POSITIVE,1262860756439019520
3695,NEGATIVE,1282660351834652678
3696,POSITIVE,1463178262180511755
3697,NEGATIVE,1258491908994863104
3698,POSITIVE,1266085389846093826
3699,NEGATIVE,1366171280286834689
3700,NEUTRAL,1245016293780094977
3701,NEUTRAL,1395504871936303104
3702,POSITIVE,1398129860145565696
3703,NEGATIVE,1305221966090178563
3704,POSITIVE,1363598580896833537
3705,NEGATIVE,1362228504151134209
3706,POSITIVE,1329087755758891013
3707,NEGATIVE,1346640722578071559
3708,NEUTRAL,1293565929251639299
3709,POSITIVE,1269866090345181184
3710,NEUTRAL,1247730598585815040
3711,POSITIVE,1248423037738704899
3712,NEUTRAL,1304521584577777664
3713,NEUTRAL,1364454888621568006
3714,NEUTRAL,1348305174650085378
3715,NEUTRAL,1248330705907548160
3716,NEGATIVE,1373829869910523904
3717,NEGATIVE,1318917238490124288
3718,NEGATIVE,1407747991453069314
3719,NEUTRAL,1366813158405509121
3720,NEUTRAL,1253749196601077765
3721,POSITIVE,1252079236711677960
3722,POSITIVE,1247402488480837634
3723,NEGATIVE,1264064008988098560
3724,NEGATIVE,1324835426155130880
3725,NEGATIVE,1256632513159671809
3726,NEGATIVE,1395054993321996301
3727,NEUTRAL,1350109149623947272
3728,NEUTRAL,1377990135111946240
3729,NEGATIVE,1258851228290818049
3730,NEUTRAL,1409653869206925315
3731,NEUTRAL,1341924248789659648
3732,NEUTRAL,1263291715433254914
3733,POSITIVE,1349887054855987201
3734,NEUTRAL,1300918942731505665
3735,POSITIVE,1263250972161294338
3736,NEUTRAL,1313214786533031941
3737,POSITIVE,1398283502282592256
3738,NEGATIVE,1363214323653480449
3739,NEGATIVE,1362237245470765063
3740,NEGATIVE,1413233948356927492
3741,POSITIVE,1292255948904509445
3742,NEGATIVE,1250655336064827394
3743,NEUTRAL,1258639624076918784
3744,POSITIVE,1248258363521105923
3745,NEUTRAL,1395050917284745220
3746,NEUTRAL,1452123118718291973
3747,POSITIVE,1250203019540598786
3748,POSITIVE,1420804641822961675
3749,NEGATIVE,1291203802410946562
3750,NEUTRAL,1287986933097005056
3751,POSITIVE,1299366464013598720
3752,NEUTRAL,1278235070910787587
3753,NEUTRAL,1312939447089012742
3754,NEUTRAL,1285619851655090186
3755,NEGATIVE,1370048649611386886
3756,POSITIVE,1329573547413565441
3757,NEUTRAL,1323747950108041218
3758,NEGATIVE,1351184876381343748
3759,NEGATIVE,1361510266219999233
3760,NEGATIVE,1257758517404094469
3761,POSITIVE,1322705975439228929
3762,NEGATIVE,1422021882396741640
3763,NEUTRAL,1358537020319105025
3764,NEUTRAL,1314238004123381761
3765,NEGATIVE,1250627841722445826
3766,NEGATIVE,1414294727969628167
3767,NEUTRAL,1253405801169014784
3768,NEUTRAL,1291885337950785538
3769,POSITIVE,1459202411755679751
3770,NEGATIVE,1357709267130855427
3771,NEUTRAL,1308476380863176706
3772,NEUTRAL,1247186035995373569
3773,NEUTRAL,1246976726736855041
3774,NEUTRAL,1259904159953965056
3775,NEUTRAL,1348300389423185924
3776,POSITIVE,1413179272857014275
3777,NEGATIVE,1301948238703013889
3778,POSITIVE,1301768980798021632
3779,NEUTRAL,1364826616304648192
3780,NEGATIVE,1404605590224125952
